distance_km,traffic,hour,weekday,type_route,weather,duration_minutes
1427.31,LOW,18,2,HIGHWAY,CLEAR,856.39
470.7,HIGH,11,3,HIGHWAY,CLEAR,470.7
2294.71,MEDIUM,19,1,HIGHWAY,SNOW,2581.55
1439.29,LOW,7,2,HIGHWAY,CLEAR,863.57
1573.87,LOW,15,0,URBAN,RAIN,3619.9
1754.14,MEDIUM,9,4,URBAN,CLEAR,5262.42
2180.24,LOW,16,2,HIGHWAY,CLEAR,1308.14
1443.72,LOW,15,4,MIXED,CLEAR,1237.47
121.77,LOW,5,5,MIXED,CLEAR,104.37
2002.47,MEDIUM,3,0,URBAN,SNOW,9011.12
1855.09,HIGH,10,2,MIXED,CLEAR,3710.18
1349.97,MEDIUM,7,6,HIGHWAY,SNOW,1518.72
1029.3,HIGH,19,0,MIXED,FOG,2573.25
1514.89,LOW,14,3,HIGHWAY,SNOW,1363.4
2250.27,HIGH,5,5,URBAN,CLEAR,13501.62
1609.54,HIGH,6,1,MIXED,CLEAR,3219.08
446.28,HIGH,5,3,URBAN,CLEAR,2677.68
2432.58,MEDIUM,12,0,MIXED,CLEAR,2919.1
1716.54,MEDIUM,1,3,MIXED,CLEAR,2059.85
2127.39,MEDIUM,4,2,URBAN,CLEAR,6382.17
1435.12,MEDIUM,17,3,MIXED,SNOW,2583.22
215.91,LOW,15,5,URBAN,CLEAR,431.82
975.44,LOW,10,3,URBAN,RAIN,2243.51
840.35,LOW,6,4,HIGHWAY,CLEAR,504.21
202.9,HIGH,7,3,MIXED,CLEAR,405.8
2744.99,MEDIUM,5,3,URBAN,RAIN,16352.88
1376.4,LOW,2,6,URBAN,RAIN,3165.72
1306.22,HIGH,9,2,MIXED,CLEAR,2612.44
361.63,LOW,20,2,HIGHWAY,FOG,271.22
306.65,MEDIUM,22,0,HIGHWAY,CLEAR,291.9
1835.24,MEDIUM,17,3,URBAN,RAIN,6331.58
1563.98,LOW,17,5,MIXED,RAIN,1541.64
80.52,MEDIUM,19,4,MIXED,RAIN,111.12
1922.05,LOW,16,4,URBAN,SNOW,5766.15
1194.87,HIGH,20,4,MIXED,CLEAR,2389.74
337.24,LOW,22,5,URBAN,CLEAR,674.48
2671.4,HIGH,19,0,MIXED,CLEAR,5342.8
1539.28,LOW,2,4,HIGHWAY,CLEAR,923.57
2971.47,LOW,6,6,MIXED,CLEAR,2546.97
1884.4,MEDIUM,7,2,HIGHWAY,SNOW,2119.95
1548.48,MEDIUM,17,0,URBAN,CLEAR,4645.44
791.29,LOW,0,0,MIXED,RAIN,779.99
2378.21,LOW,8,6,URBAN,CLEAR,8748.63
1865.44,LOW,15,1,URBAN,CLEAR,3730.88
2341.59,LOW,17,2,HIGHWAY,FOG,1756.19
1041.55,LOW,21,6,HIGHWAY,CLEAR,624.93
375.31,LOW,8,5,URBAN,CLEAR,750.62
2644.39,LOW,3,2,URBAN,FOG,12721.44
113.46,MEDIUM,19,1,HIGHWAY,CLEAR,85.09
261.88,LOW,20,6,URBAN,CLEAR,523.76
1237.45,MEDIUM,3,3,HIGHWAY,RAIN,1961.18
2459.81,MEDIUM,2,0,MIXED,CLEAR,2951.77
744.28,LOW,12,3,HIGHWAY,FOG,558.21
2816.95,HIGH,19,6,HIGHWAY,CLEAR,2816.95
2217.56,MEDIUM,16,4,MIXED,FOG,3326.34
2944.11,LOW,11,1,HIGHWAY,CLEAR,1766.47
664.05,HIGH,10,0,HIGHWAY,FOG,830.06
399.35,MEDIUM,20,3,URBAN,CLEAR,1198.05
2793.55,MEDIUM,11,5,HIGHWAY,CLEAR,2095.16
188.28,LOW,15,2,URBAN,CLEAR,376.56
2942.62,HIGH,13,1,URBAN,CLEAR,17655.72
123.42,MEDIUM,2,4,MIXED,CLEAR,148.1
280.36,LOW,23,1,MIXED,RAIN,276.35
1637.22,HIGH,2,5,URBAN,CLEAR,9823.32
465.14,MEDIUM,2,6,HIGHWAY,CLEAR,348.85
488.83,HIGH,22,4,MIXED,FOG,1553.35
156.6,MEDIUM,23,6,MIXED,CLEAR,187.92
1867.41,MEDIUM,9,5,URBAN,CLEAR,5602.23
2477.4,LOW,6,1,URBAN,FOG,6193.5
1463.74,MEDIUM,1,5,MIXED,CLEAR,1756.49
2809.41,HIGH,13,2,MIXED,CLEAR,5618.82
75.87,HIGH,12,6,URBAN,CLEAR,455.22
227.95,MEDIUM,14,6,HIGHWAY,SNOW,256.44
1816.25,LOW,7,0,HIGHWAY,CLEAR,1089.75
2895.46,MEDIUM,2,3,MIXED,CLEAR,3474.55
806.15,LOW,10,2,MIXED,CLEAR,690.99
2825.67,MEDIUM,20,0,HIGHWAY,CLEAR,2119.25
1725.02,LOW,10,5,HIGHWAY,CLEAR,1035.01
2208.85,MEDIUM,16,6,URBAN,CLEAR,6626.55
1553.05,LOW,9,4,HIGHWAY,RAIN,1071.6
497.99,LOW,19,3,HIGHWAY,CLEAR,298.79
1633.67,HIGH,11,3,HIGHWAY,SNOW,3685.31
1791.83,MEDIUM,5,1,HIGHWAY,CLEAR,1343.87
729.33,LOW,13,4,URBAN,SNOW,2187.99
1056.96,HIGH,23,0,URBAN,CLEAR,6341.76
381.51,LOW,13,4,HIGHWAY,CLEAR,228.91
2712.85,LOW,14,0,MIXED,CLEAR,2325.3
1986.52,LOW,9,6,MIXED,FOG,2128.41
2534.8,LOW,8,2,MIXED,CLEAR,2172.69
512.23,LOW,0,6,HIGHWAY,CLEAR,307.34
889.31,LOW,1,5,MIXED,SNOW,1143.4
249.11,HIGH,20,4,MIXED,CLEAR,498.22
1123.77,LOW,6,0,MIXED,CLEAR,963.23
2780.55,HIGH,21,3,HIGHWAY,RAIN,3197.63
633.63,LOW,5,1,URBAN,CLEAR,1267.26
1926.01,LOW,18,4,URBAN,CLEAR,3852.02
516.51,LOW,11,1,URBAN,CLEAR,1033.02
1322.9,LOW,1,0,MIXED,RAIN,1304.0
1801.75,MEDIUM,18,4,MIXED,FOG,2702.62
1839.49,HIGH,13,5,HIGHWAY,CLEAR,1839.49
1036.44,LOW,6,3,HIGHWAY,CLEAR,1009.18
1755.49,MEDIUM,16,5,URBAN,CLEAR,5266.47
592.17,LOW,22,5,HIGHWAY,CLEAR,355.3
1686.59,MEDIUM,4,3,URBAN,CLEAR,5059.77
611.86,LOW,11,3,URBAN,CLEAR,1223.72
2064.73,MEDIUM,12,2,URBAN,CLEAR,6194.19
27.3,LOW,16,1,HIGHWAY,CLEAR,16.38
991.64,LOW,13,0,MIXED,CLEAR,849.98
807.03,HIGH,19,0,MIXED,CLEAR,1614.06
2978.65,LOW,2,3,URBAN,CLEAR,5957.3
2206.93,HIGH,19,1,URBAN,CLEAR,13241.58
1612.95,LOW,15,6,MIXED,SNOW,2073.79
755.26,LOW,0,5,URBAN,CLEAR,1510.52
463.92,MEDIUM,11,2,URBAN,CLEAR,2553.75
135.08,MEDIUM,21,4,URBAN,CLEAR,405.24
2938.89,HIGH,11,4,HIGHWAY,CLEAR,2938.89
1321.2,MEDIUM,4,5,HIGHWAY,CLEAR,990.9
2388.77,MEDIUM,19,2,HIGHWAY,SNOW,2687.37
1197.43,MEDIUM,16,6,HIGHWAY,CLEAR,1092.6
73.21,MEDIUM,3,6,MIXED,RAIN,101.03
2883.64,MEDIUM,4,5,HIGHWAY,CLEAR,2162.73
2850.34,LOW,1,4,URBAN,CLEAR,5700.68
298.26,MEDIUM,18,3,HIGHWAY,FOG,279.62
635.01,MEDIUM,3,2,MIXED,CLEAR,762.01
440.26,MEDIUM,20,2,HIGHWAY,CLEAR,330.19
2884.77,MEDIUM,20,1,URBAN,CLEAR,8654.31
739.56,HIGH,8,1,HIGHWAY,RAIN,850.49
415.45,LOW,6,6,HIGHWAY,CLEAR,249.27
2704.78,HIGH,17,3,MIXED,RAIN,6220.99
913.89,LOW,16,2,MIXED,CLEAR,783.33
2903.35,LOW,20,0,MIXED,RAIN,2861.87
1947.38,HIGH,12,3,HIGHWAY,CLEAR,1947.38
1830.77,HIGH,18,6,URBAN,CLEAR,10984.62
2161.8,LOW,20,4,URBAN,CLEAR,4323.6
2130.57,LOW,3,4,MIXED,CLEAR,1826.2
395.18,MEDIUM,14,2,HIGHWAY,FOG,370.48
1757.66,LOW,6,5,MIXED,CLEAR,1506.57
743.74,LOW,19,6,URBAN,CLEAR,1487.48
1953.16,LOW,14,4,MIXED,CLEAR,1674.14
1228.65,LOW,20,4,HIGHWAY,FOG,921.49
2511.77,LOW,16,2,URBAN,CLEAR,5023.54
1841.43,LOW,7,3,HIGHWAY,RAIN,1270.59
1765.38,LOW,12,1,HIGHWAY,CLEAR,1059.23
2012.82,LOW,1,0,URBAN,RAIN,4629.49
1690.59,LOW,4,2,HIGHWAY,CLEAR,1014.35
1228.08,MEDIUM,18,6,URBAN,CLEAR,3684.24
1647.24,LOW,14,3,URBAN,SNOW,4941.72
1780.81,LOW,6,0,HIGHWAY,CLEAR,1068.49
2975.12,LOW,18,3,HIGHWAY,CLEAR,1785.07
495.75,LOW,13,1,MIXED,CLEAR,424.93
2453.96,HIGH,18,6,HIGHWAY,CLEAR,2453.96
1133.91,HIGH,22,1,MIXED,FOG,2834.78
2287.99,MEDIUM,5,4,URBAN,RAIN,7893.57
1373.77,MEDIUM,22,6,MIXED,CLEAR,1648.52
1730.71,MEDIUM,9,2,URBAN,RAIN,5970.95
304.09,LOW,5,2,HIGHWAY,CLEAR,182.45
798.15,HIGH,10,0,MIXED,CLEAR,1596.3
525.41,MEDIUM,2,3,MIXED,CLEAR,630.49
1173.52,LOW,16,2,URBAN,CLEAR,2347.04
1062.9,MEDIUM,8,0,URBAN,CLEAR,3188.7
197.03,LOW,17,6,HIGHWAY,CLEAR,118.22
2613.56,HIGH,15,3,MIXED,FOG,6533.9
2684.2,MEDIUM,7,4,HIGHWAY,FOG,2516.44
1486.01,HIGH,10,4,URBAN,SNOW,13374.09
1715.18,LOW,7,2,URBAN,FOG,4287.95
2581.72,LOW,16,2,HIGHWAY,CLEAR,1549.03
133.07,LOW,22,4,HIGHWAY,RAIN,91.82
2457.62,HIGH,6,2,MIXED,CLEAR,4915.24
598.32,MEDIUM,7,4,URBAN,FOG,2243.7
2300.25,LOW,21,4,URBAN,CLEAR,4600.5
2081.9,HIGH,5,5,HIGHWAY,RAIN,2394.18
952.97,HIGH,12,4,HIGHWAY,CLEAR,952.97
501.08,LOW,5,1,URBAN,SNOW,1503.24
910.08,HIGH,21,3,URBAN,CLEAR,5460.48
305.83,MEDIUM,18,1,MIXED,RAIN,422.05
1795.48,LOW,7,5,HIGHWAY,CLEAR,1077.29
2028.41,HIGH,5,5,MIXED,RAIN,4665.34
2240.9,HIGH,15,3,URBAN,RAIN,15462.21
2193.38,LOW,9,3,HIGHWAY,CLEAR,1316.03
2607.91,LOW,16,0,HIGHWAY,SNOW,2347.12
630.06,HIGH,1,4,URBAN,CLEAR,3780.36
542.75,MEDIUM,20,0,HIGHWAY,CLEAR,775.62
196.59,LOW,4,2,URBAN,SNOW,589.77
1801.18,HIGH,16,3,URBAN,RAIN,12428.14
2125.38,LOW,6,0,URBAN,CLEAR,4250.76
2675.85,LOW,2,1,URBAN,CLEAR,5351.7
1353.31,LOW,5,3,HIGHWAY,CLEAR,811.99
124.05,HIGH,6,0,MIXED,RAIN,285.31
273.57,LOW,7,6,URBAN,FOG,683.92
2515.62,MEDIUM,8,6,HIGHWAY,CLEAR,1886.71
520.57,LOW,6,2,URBAN,CLEAR,1679.55
1478.13,LOW,9,4,HIGHWAY,CLEAR,886.88
163.76,LOW,12,6,MIXED,SNOW,210.55
632.47,HIGH,9,0,URBAN,CLEAR,3794.82
763.59,LOW,14,0,HIGHWAY,CLEAR,458.15
1918.8,LOW,7,1,URBAN,CLEAR,3837.6
2748.03,LOW,12,4,HIGHWAY,CLEAR,1648.82
1044.92,MEDIUM,20,5,HIGHWAY,CLEAR,783.69
2881.26,LOW,2,6,HIGHWAY,CLEAR,1728.76
1580.67,LOW,2,3,MIXED,CLEAR,1354.86
646.22,LOW,12,5,HIGHWAY,CLEAR,387.73
852.22,LOW,15,0,MIXED,RAIN,840.05
2166.73,MEDIUM,19,4,HIGHWAY,FOG,2031.31
1730.95,LOW,20,6,URBAN,CLEAR,3461.9
45.44,MEDIUM,18,6,URBAN,CLEAR,136.32
1830.9,LOW,3,6,MIXED,CLEAR,1569.34
2764.61,LOW,6,3,URBAN,CLEAR,6779.84
2228.1,MEDIUM,3,5,MIXED,CLEAR,2673.72
1241.77,MEDIUM,8,4,MIXED,SNOW,2235.19
2231.15,LOW,20,5,HIGHWAY,CLEAR,1338.69
2574.84,LOW,3,1,URBAN,RAIN,5922.13
792.75,LOW,21,5,HIGHWAY,CLEAR,475.65
1404.56,MEDIUM,20,5,HIGHWAY,RAIN,1211.43
995.14,HIGH,20,5,URBAN,CLEAR,5970.84
2746.16,LOW,15,3,URBAN,CLEAR,5492.32
2638.57,HIGH,13,4,HIGHWAY,FOG,3298.21
989.67,LOW,11,2,URBAN,RAIN,2276.24
2440.38,LOW,6,3,MIXED,FOG,2614.69
929.47,LOW,18,3,MIXED,CLEAR,1118.73
74.4,LOW,9,2,URBAN,CLEAR,148.8
2115.81,MEDIUM,22,4,MIXED,RAIN,2919.82
357.54,HIGH,1,2,MIXED,FOG,893.85
2911.36,LOW,22,5,HIGHWAY,CLEAR,1746.82
1804.25,HIGH,18,6,HIGHWAY,CLEAR,1804.25
617.4,HIGH,5,4,URBAN,CLEAR,3704.4
286.26,HIGH,1,3,URBAN,CLEAR,1717.56
407.16,LOW,0,3,HIGHWAY,CLEAR,244.3
2669.07,MEDIUM,14,3,MIXED,RAIN,3683.32
74.57,LOW,15,2,MIXED,CLEAR,63.92
2874.95,MEDIUM,1,0,URBAN,RAIN,9918.58
2892.25,HIGH,4,6,MIXED,RAIN,6652.17
2532.99,HIGH,23,0,URBAN,CLEAR,15197.94
1930.06,MEDIUM,19,6,HIGHWAY,CLEAR,1447.55
2106.34,LOW,20,2,HIGHWAY,SNOW,1895.71
1136.66,LOW,3,6,MIXED,CLEAR,974.28
671.8,LOW,15,0,MIXED,FOG,719.79
1045.59,LOW,0,3,URBAN,SNOW,3136.77
1926.44,LOW,10,3,URBAN,CLEAR,3852.88
2695.65,HIGH,14,6,URBAN,RAIN,18599.98
1864.64,LOW,17,2,URBAN,CLEAR,3729.28
650.65,MEDIUM,16,2,URBAN,CLEAR,1951.95
2653.45,MEDIUM,6,6,URBAN,CLEAR,7960.35
1034.82,LOW,2,1,MIXED,SNOW,1330.48
241.56,HIGH,12,2,MIXED,CLEAR,483.12
1331.73,LOW,9,3,MIXED,SNOW,1712.22
1678.57,HIGH,20,6,MIXED,CLEAR,3357.14
12.29,HIGH,8,3,MIXED,CLEAR,24.58
2139.65,HIGH,13,6,HIGHWAY,CLEAR,2139.65
2212.44,LOW,9,6,MIXED,CLEAR,1896.38
1842.73,LOW,17,0,URBAN,CLEAR,3685.46
1168.49,LOW,7,0,HIGHWAY,CLEAR,701.09
1221.39,LOW,6,0,URBAN,CLEAR,2442.78
793.65,MEDIUM,11,2,URBAN,CLEAR,2380.95
1943.1,MEDIUM,22,6,URBAN,CLEAR,5829.3
2316.45,HIGH,13,4,URBAN,CLEAR,13898.7
2779.21,MEDIUM,4,1,URBAN,CLEAR,8337.63
2271.34,MEDIUM,1,6,HIGHWAY,CLEAR,1703.51
1856.98,LOW,20,4,URBAN,CLEAR,3713.96
2228.51,LOW,12,4,MIXED,CLEAR,1910.15
427.97,MEDIUM,9,6,URBAN,FOG,1604.89
2877.22,LOW,11,2,MIXED,RAIN,2836.12
2835.86,LOW,7,6,URBAN,CLEAR,5671.72
2170.06,LOW,20,2,HIGHWAY,CLEAR,1302.04
67.1,LOW,13,2,HIGHWAY,CLEAR,40.26
72.85,LOW,11,3,URBAN,CLEAR,145.7
672.94,MEDIUM,5,3,HIGHWAY,CLEAR,504.71
272.44,HIGH,3,6,HIGHWAY,CLEAR,272.44
2788.52,LOW,10,6,HIGHWAY,SNOW,2509.67
1600.11,MEDIUM,9,3,HIGHWAY,CLEAR,1200.08
2746.11,MEDIUM,7,2,URBAN,CLEAR,8238.33
1648.8,LOW,13,4,HIGHWAY,CLEAR,989.28
2631.81,LOW,10,1,URBAN,CLEAR,5263.62
2005.75,LOW,11,4,URBAN,RAIN,4613.22
1112.13,HIGH,19,2,HIGHWAY,CLEAR,1112.13
2063.37,LOW,6,1,URBAN,CLEAR,4126.74
2027.65,LOW,15,6,HIGHWAY,SNOW,1824.89
2781.38,MEDIUM,5,3,HIGHWAY,FOG,2607.54
2202.77,MEDIUM,7,3,MIXED,RAIN,3039.82
232.92,MEDIUM,15,2,URBAN,CLEAR,698.76
2530.08,HIGH,6,6,URBAN,RAIN,17457.55
2106.39,LOW,17,1,HIGHWAY,CLEAR,2309.25
1168.85,HIGH,9,1,HIGHWAY,FOG,1461.06
1077.52,LOW,11,5,URBAN,FOG,2693.8
80.83,LOW,1,5,MIXED,FOG,86.6
1761.77,LOW,10,6,HIGHWAY,SNOW,1585.59
2713.16,MEDIUM,15,5,URBAN,CLEAR,9934.82
933.97,MEDIUM,17,4,HIGHWAY,CLEAR,700.48
516.3,HIGH,20,3,HIGHWAY,CLEAR,516.3
2160.75,LOW,10,6,HIGHWAY,RAIN,1490.92
2063.62,LOW,3,5,HIGHWAY,CLEAR,1238.17
885.31,MEDIUM,22,1,HIGHWAY,CLEAR,663.98
1053.67,LOW,6,6,URBAN,CLEAR,2107.34
2027.12,MEDIUM,20,6,URBAN,SNOW,9122.04
2091.87,HIGH,15,6,HIGHWAY,RAIN,2405.65
1785.56,LOW,17,6,MIXED,RAIN,1760.05
217.1,LOW,5,2,URBAN,RAIN,499.33
2510.29,LOW,23,5,MIXED,CLEAR,2151.68
2337.66,MEDIUM,15,0,URBAN,FOG,8766.22
2867.84,MEDIUM,15,5,URBAN,CLEAR,8603.52
443.44,LOW,15,2,URBAN,CLEAR,886.88
638.03,MEDIUM,0,5,URBAN,RAIN,2201.2
1798.44,LOW,14,5,URBAN,CLEAR,3596.88
872.59,MEDIUM,9,0,MIXED,CLEAR,1047.11
2300.43,LOW,10,5,URBAN,CLEAR,4600.86
1380.79,MEDIUM,5,5,MIXED,FOG,2071.18
104.63,LOW,1,5,MIXED,CLEAR,89.68
371.49,MEDIUM,8,2,URBAN,FOG,1393.09
1712.36,LOW,20,2,HIGHWAY,CLEAR,1027.42
1820.85,HIGH,17,0,URBAN,RAIN,12563.86
450.84,LOW,12,4,MIXED,RAIN,444.4
531.47,HIGH,23,0,MIXED,FOG,1328.68
789.22,LOW,14,3,HIGHWAY,CLEAR,932.22
678.13,MEDIUM,5,3,MIXED,CLEAR,813.76
505.18,HIGH,4,5,URBAN,CLEAR,3031.08
2664.93,LOW,23,2,MIXED,CLEAR,2284.23
2426.6,HIGH,5,2,URBAN,CLEAR,14559.6
2916.83,MEDIUM,23,4,MIXED,RAIN,4025.23
263.04,LOW,23,1,URBAN,CLEAR,526.08
1047.21,MEDIUM,1,2,HIGHWAY,CLEAR,972.38
2115.96,MEDIUM,8,0,MIXED,RAIN,5291.29
1183.79,LOW,1,3,URBAN,RAIN,4838.37
341.2,MEDIUM,7,4,MIXED,RAIN,470.86
1673.43,HIGH,10,2,URBAN,CLEAR,10040.58
1750.82,HIGH,1,4,MIXED,CLEAR,3501.64
1682.63,LOW,9,1,MIXED,CLEAR,1442.25
470.8,HIGH,17,6,URBAN,SNOW,4237.2
1554.09,LOW,6,1,URBAN,CLEAR,3108.18
2829.13,HIGH,5,5,HIGHWAY,CLEAR,2829.13
1734.14,LOW,19,3,MIXED,CLEAR,1486.41
1236.27,LOW,0,0,MIXED,RAIN,1218.61
2285.74,HIGH,12,2,URBAN,FOG,17143.05
1876.69,HIGH,11,0,URBAN,RAIN,12949.16
614.07,LOW,14,0,MIXED,RAIN,605.3
1132.34,LOW,19,2,MIXED,FOG,1213.22
1694.54,MEDIUM,19,4,URBAN,RAIN,5846.16
2100.58,LOW,0,4,URBAN,RAIN,4831.33
125.11,LOW,0,3,URBAN,SNOW,375.33
1736.62,LOW,14,5,URBAN,CLEAR,3473.24
2958.34,HIGH,16,3,MIXED,CLEAR,5916.68
1859.4,LOW,22,0,MIXED,CLEAR,1593.77
407.74,LOW,7,6,HIGHWAY,FOG,305.81
553.62,MEDIUM,3,6,HIGHWAY,CLEAR,415.22
712.06,LOW,9,1,MIXED,RAIN,1037.31
34.96,LOW,21,6,MIXED,FOG,37.46
1885.74,MEDIUM,9,6,MIXED,CLEAR,2262.89
1666.52,MEDIUM,20,6,HIGHWAY,CLEAR,1249.89
192.05,LOW,3,3,HIGHWAY,CLEAR,115.23
1315.44,MEDIUM,17,6,URBAN,RAIN,4538.27
848.61,MEDIUM,10,6,MIXED,RAIN,1171.08
1109.73,LOW,1,4,URBAN,FOG,2774.32
2076.71,HIGH,9,5,URBAN,CLEAR,12460.26
250.67,HIGH,23,6,URBAN,CLEAR,1504.02
407.32,HIGH,11,3,URBAN,CLEAR,2443.92
2679.92,HIGH,10,0,MIXED,CLEAR,5359.84
1847.81,MEDIUM,21,0,HIGHWAY,CLEAR,1385.86
823.79,LOW,21,3,URBAN,CLEAR,1647.58
1208.8,LOW,12,3,URBAN,CLEAR,2417.6
374.11,MEDIUM,13,5,URBAN,CLEAR,1122.33
2016.55,HIGH,17,4,HIGHWAY,CLEAR,2016.55
1346.18,HIGH,7,1,HIGHWAY,CLEAR,1346.18
2367.78,HIGH,3,5,HIGHWAY,CLEAR,2367.78
1817.46,HIGH,8,2,HIGHWAY,CLEAR,1817.46
2940.72,HIGH,11,3,URBAN,RAIN,26406.99
1.63,LOW,1,0,MIXED,CLEAR,1.4
358.48,MEDIUM,1,1,URBAN,CLEAR,1075.44
2048.0,LOW,3,3,URBAN,CLEAR,4096.0
2998.5,HIGH,16,5,MIXED,RAIN,6896.55
2153.8,HIGH,19,2,MIXED,CLEAR,4307.6
1300.3,LOW,9,0,URBAN,CLEAR,2600.6
2432.75,MEDIUM,17,5,HIGHWAY,FOG,2280.7
2756.1,HIGH,1,3,HIGHWAY,CLEAR,2756.1
1561.58,LOW,5,4,HIGHWAY,RAIN,1077.49
2063.67,MEDIUM,12,4,MIXED,CLEAR,2476.4
201.5,HIGH,0,4,HIGHWAY,RAIN,231.72
2330.01,HIGH,9,2,URBAN,CLEAR,13980.06
677.39,HIGH,22,2,URBAN,CLEAR,4064.34
608.7,LOW,14,4,URBAN,FOG,1521.75
2632.61,LOW,18,5,MIXED,RAIN,2595.0
2129.88,LOW,22,1,HIGHWAY,SNOW,2935.93
546.67,MEDIUM,8,0,HIGHWAY,CLEAR,410.0
2696.23,MEDIUM,20,6,URBAN,CLEAR,8088.69
1010.47,MEDIUM,4,2,HIGHWAY,CLEAR,757.85
1494.76,LOW,21,5,MIXED,RAIN,1473.41
2409.41,LOW,17,2,URBAN,RAIN,5541.64
571.34,HIGH,22,3,HIGHWAY,SNOW,857.01
757.62,LOW,10,6,HIGHWAY,RAIN,522.76
493.67,LOW,16,1,URBAN,CLEAR,987.34
1541.24,MEDIUM,5,6,HIGHWAY,RAIN,2224.43
143.25,MEDIUM,21,2,HIGHWAY,FOG,134.3
1338.19,MEDIUM,8,3,HIGHWAY,CLEAR,1003.64
2616.85,MEDIUM,9,4,MIXED,CLEAR,3140.22
2105.24,MEDIUM,10,1,MIXED,CLEAR,2526.29
163.33,HIGH,20,1,URBAN,SNOW,1469.97
1109.18,MEDIUM,1,4,MIXED,RAIN,1530.67
1734.85,MEDIUM,14,6,URBAN,RAIN,5985.23
2731.32,LOW,13,0,URBAN,CLEAR,5462.64
2396.78,LOW,23,1,MIXED,RAIN,2362.54
370.85,HIGH,17,6,HIGHWAY,CLEAR,370.85
533.51,LOW,3,3,URBAN,SNOW,1600.53
894.43,LOW,6,4,HIGHWAY,CLEAR,536.66
1171.98,LOW,23,0,URBAN,CLEAR,2343.96
2187.67,MEDIUM,6,0,URBAN,SNOW,9844.51
249.5,LOW,7,4,MIXED,RAIN,245.94
861.47,HIGH,18,0,HIGHWAY,CLEAR,861.47
2987.0,LOW,21,3,URBAN,RAIN,12046.44
1685.3,LOW,20,3,HIGHWAY,CLEAR,1011.18
2920.84,MEDIUM,15,5,MIXED,RAIN,4030.76
827.64,HIGH,13,2,HIGHWAY,CLEAR,827.64
1739.35,LOW,2,6,URBAN,CLEAR,3478.7
1509.25,HIGH,23,4,URBAN,CLEAR,9055.5
1431.21,LOW,5,3,MIXED,RAIN,1410.76
2417.46,MEDIUM,8,0,URBAN,CLEAR,7252.38
2950.87,LOW,21,2,HIGHWAY,CLEAR,1770.52
1252.93,HIGH,13,6,URBAN,CLEAR,7517.58
286.62,LOW,19,3,URBAN,FOG,716.55
2913.91,HIGH,4,4,URBAN,CLEAR,17483.46
597.73,HIGH,21,2,MIXED,CLEAR,1195.46
395.71,MEDIUM,22,2,HIGHWAY,CLEAR,296.78
48.89,MEDIUM,16,5,URBAN,RAIN,327.74
415.49,HIGH,20,5,HIGHWAY,SNOW,623.24
1927.91,LOW,0,3,HIGHWAY,SNOW,1735.12
810.74,LOW,18,1,MIXED,CLEAR,694.92
18.19,MEDIUM,20,0,HIGHWAY,CLEAR,13.64
205.49,LOW,7,3,URBAN,RAIN,472.63
850.93,LOW,6,3,HIGHWAY,RAIN,587.14
557.42,LOW,12,5,MIXED,CLEAR,477.79
1371.81,LOW,9,1,URBAN,RAIN,3155.16
2632.54,HIGH,4,1,URBAN,CLEAR,15795.24
932.32,LOW,5,2,MIXED,RAIN,919.0
2922.85,LOW,2,2,URBAN,RAIN,6722.55
9.96,HIGH,17,6,URBAN,SNOW,89.64
2362.1,LOW,10,0,URBAN,CLEAR,4724.2
2471.94,HIGH,18,2,MIXED,RAIN,5685.46
1452.62,LOW,6,0,MIXED,FOG,1556.38
1799.47,LOW,11,5,URBAN,CLEAR,3598.94
566.34,LOW,6,3,URBAN,CLEAR,1132.68
1029.35,MEDIUM,17,1,MIXED,SNOW,1852.83
2939.09,MEDIUM,6,0,URBAN,CLEAR,8817.27
472.3,LOW,4,4,URBAN,CLEAR,944.6
2301.11,LOW,5,6,HIGHWAY,CLEAR,1380.67
1706.45,MEDIUM,22,5,HIGHWAY,CLEAR,1279.84
489.24,LOW,14,1,MIXED,FOG,524.19
492.66,MEDIUM,21,4,MIXED,CLEAR,591.19
1026.58,MEDIUM,5,3,URBAN,CLEAR,3079.74
2693.58,HIGH,17,2,MIXED,CLEAR,5387.16
1802.89,MEDIUM,4,6,MIXED,CLEAR,2163.47
523.46,LOW,14,0,MIXED,CLEAR,448.68
1795.86,MEDIUM,1,6,URBAN,CLEAR,5387.58
844.53,LOW,8,2,URBAN,CLEAR,1689.06
255.1,MEDIUM,4,6,HIGHWAY,CLEAR,191.32
1371.23,LOW,5,2,HIGHWAY,CLEAR,822.74
956.81,MEDIUM,13,4,MIXED,SNOW,3044.67
1559.26,LOW,13,6,URBAN,CLEAR,3118.52
1428.69,HIGH,11,5,URBAN,RAIN,9857.96
2715.88,LOW,0,1,MIXED,FOG,2909.87
1825.57,LOW,2,2,URBAN,SNOW,5476.71
495.21,HIGH,21,1,URBAN,SNOW,4456.89
553.04,LOW,19,3,HIGHWAY,CLEAR,331.82
198.84,LOW,3,6,MIXED,RAIN,196.0
2088.61,MEDIUM,12,5,URBAN,SNOW,9398.75
41.02,MEDIUM,18,3,URBAN,CLEAR,123.06
1311.69,LOW,10,1,HIGHWAY,RAIN,905.07
2576.82,LOW,13,0,MIXED,CLEAR,2208.7
1462.65,HIGH,22,5,MIXED,FOG,3656.62
1256.88,LOW,9,1,MIXED,CLEAR,1077.33
2624.7,LOW,9,3,HIGHWAY,RAIN,1811.04
